id,prediction,probability
1521,0,0.2766
1522,0,0.5794
1523,0,0.5065
1524,0,0.3811
1525,0,0.0728
1526,0,0.4639
1527,0,0.5165
1528,0,0.3818
1529,0,0.2252
1530,0,0.733
1531,0,0.2261
1532,0,0.0922
1533,0,0.1699
1534,0,0.2334
1535,0,0.072
1536,0,0.1652
1537,0,0.2216
1538,0,0.6198
1539,0,0.2438
1540,0,0.5531
1541,0,0.0
1542,0,0.1754
1543,0,0.3617
1544,0,0.0862
1545,0,0.2136
1546,0,0.5126
1547,0,0.2908
1548,0,0.3798
1549,0,0.2189
1550,0,0.0
1551,0,0.2663
1552,0,0.3621
1553,0,0.4861
1554,0,0.2261
1555,0,0.3464
1556,0,0.121
1557,0,0.2316
1558,0,0.0568
1559,0,0.6344
1560,0,0.4089
1561,0,0.1701
1562,0,0.1542
1563,0,0.7703
1564,0,0.5496
1565,0,0.4588
1566,0,0.3296
1567,0,0.4231
1568,0,0.4074
1569,0,0.2417
1570,0,0.261
1571,0,0.1487
1572,0,0.1386
1573,0,0.0
1574,0,0.3182
1575,0,0.1834
1576,0,0.6439
1577,0,0.2401
1578,0,0.199
1579,0,0.2702
1580,0,0.2136
1581,0,0.579
1582,0,0.3532
1583,0,0.224
1584,0,0.2382
1585,0,0.3748
1586,0,0.4899
1587,0,0.1318
1588,0,0.176
1589,0,0.0
1590,0,0.1409
1591,0,0.1262
1592,0,0.2346
1593,0,0.4798
1594,0,0.4648
1595,0,0.1258
1596,0,0.1438
1597,0,0.2154
1598,0,0.2354
1599,0,0.3735
1600,0,0.0742
1601,0,0.3386
1602,0,0.6831
1603,0,0.0642
1604,0,0.1618
1605,0,0.54
1606,0,0.2456
1607,0,0.1331
1608,0,0.3022
1609,0,0.3387
1610,0,0.5097
1611,0,0.5138
1612,0,0.1934
1613,0,0.1205
1614,0,0.1111
1615,0,0.2396
1616,0,0.3779
1617,0,0.4868
1618,0,0.1322
1619,0,0.3723
1620,0,0.1817
1621,0,0.2072
1622,0,0.3096
1623,0,0.0536
1624,0,0.4359
1625,0,0.1978
1626,0,0.7137
1627,0,0.2613
1628,0,0.0
1629,0,0.3568
1630,0,0.46
1631,0,0.5479
1632,0,0.1439
1633,0,0.305
1634,0,0.3818
1635,0,0.1677
1636,0,0.4508
1637,0,0.0417
1638,0,0.3157
1639,0,0.0436
1640,0,0.4771
1641,0,0.2033
1642,0,0.4725
1643,0,0.1678
1644,0,0.7491
1645,0,0.4499
1646,0,0.3335
1647,0,0.3743
1648,0,0.3104
1649,0,0.2586
1650,0,0.2575
1651,0,0.2405
1652,0,0.3256
1653,0,0.0
1654,0,0.3287
1655,0,0.8764
1656,0,0.1611
1657,0,0.1616
1658,0,0.7016
1659,0,0.7185
1660,0,0.7443
1661,0,0.3929
1662,0,0.1702
1663,0,0.0
1664,0,0.167
1665,0,0.237
1666,0,0.0505
1667,0,0.0577
1668,0,0.6671
1669,0,0.2212
1670,0,0.358
1671,0,0.1251
1672,0,0.0
1673,0,0.6356
1674,0,0.247
1675,0,0.7102
1676,0,0.0557
1677,0,0.0
1678,0,0.2612
1679,0,0.4211
1680,0,0.4821
1681,0,0.0996
1682,0,0.3163
1683,0,0.0965
1684,0,0.3034
1685,0,0.1025
1686,0,0.7292
1687,0,0.0603
1688,0,0.5745
1689,0,0.0584
1690,0,0.0336
1691,0,0.2888
1692,0,0.1554
1693,0,0.1766
1694,0,0.1076
1695,0,0.0
1696,0,0.6321
1697,0,0.364
1698,0,0.3149
1699,0,0.2126
1700,0,0.1692
1701,0,0.4569
1702,0,0.11
1703,0,0.0823
1704,0,0.2796
1705,0,0.2187
1706,0,0.8324
1707,0,0.1755
1708,0,0.2029
1709,0,0.6086
1710,0,0.3133
1711,0,0.3598
1712,0,0.116
1713,0,0.3635
1714,0,0.2525
1715,0,0.0752
1716,0,0.2493
1717,0,0.3179
1718,0,0.4151
1719,0,0.1612
1720,0,0.4451
1721,0,0.7893
1722,0,0.2854
1723,0,0.2974
1724,0,0.0
1725,0,0.2545
1726,0,0.2448
1727,0,0.3924
1728,0,0.2132
1729,0,0.1712
1730,0,0.0
1731,0,0.4864
1732,0,0.1791
1733,0,0.361
1734,0,0.3411
1735,0,0.0
1736,0,0.099
1737,0,0.2385
1738,0,0.2927
1739,0,0.4653
1740,0,0.0997
1741,0,0.2048
1742,0,0.1747
1743,0,0.278
1744,0,0.3541
1745,0,0.1459
1746,0,0.1292
1747,0,0.3137
1748,0,0.1413
1749,0,0.4928
1750,0,0.1738
1751,0,0.325
1752,0,0.2617
1753,0,0.6183
1754,0,0.1969
1755,0,0.4727
1756,0,0.3736
1757,0,0.4562
1758,0,0.2298
1759,0,0.2863
1760,0,0.0724
1761,0,0.0762
1762,0,0.4086
1763,0,0.0637
1764,0,0.3707
1765,0,0.1515
1766,0,0.0449
1767,0,0.2564
1768,0,0.3199
1769,0,0.2217
1770,0,0.234
1771,0,0.4105
1772,0,0.0654
1773,0,0.1191
1774,0,0.1985
1775,0,0.3625
1776,0,0.0776
1777,0,0.0821
1778,0,0.0551
1779,0,0.1453
1780,0,0.7327
1781,0,0.4767
1782,0,0.1104
1783,0,0.7818
1784,0,0.2251
1785,0,0.2205
1786,0,0.6198
1787,0,0.2724
1788,0,0.1497
1789,0,0.2294
1790,0,0.4662
1791,0,0.4558
1792,0,0.4
1793,0,0.2894
1794,0,0.2729
1795,0,0.2084
1796,0,0.1948
1797,0,0.2271
1798,0,0.1048
1799,0,0.4609
1800,0,0.2471
1801,0,0.1432
1802,0,0.2318
1803,0,0.2461
1804,0,0.0658
1805,0,0.0005
1806,0,0.1544
1807,0,0.1334
1808,0,0.4235
1809,0,0.6985
1810,0,0.4225
1811,0,0.0855
1812,0,0.618
1813,0,0.1709
1814,0,0.202
1815,0,0.3659
1816,0,0.1525
1817,0,0.0
1818,0,0.6857
1819,0,0.1539
1820,0,0.2836
1821,0,0.0078
1822,0,0.0037
1823,0,0.5672
1824,0,0.1841
1825,0,0.6226
1826,0,0.3593
1827,0,0.0378
1828,0,0.3536
1829,0,0.4355
1830,0,0.284
1831,0,0.3049
1832,0,0.1624
1833,0,0.2136
1834,0,0.1182
1835,0,0.3642
1836,0,0.3289
1837,0,0.2508
1838,0,0.3257
1839,0,0.3946
1840,0,0.2127
1841,0,0.1879
1842,0,0.4466
1843,0,0.313
1844,0,0.0052
1845,0,0.1014
1846,0,0.5316
1847,0,0.0
1848,0,0.1192
1849,0,0.2989
1850,0,0.1498
1851,0,0.3702
1852,0,0.5503
1853,0,0.3235
1854,0,0.0
1855,0,0.2423
1856,0,0.3805
1857,0,0.0
1858,0,0.3247
1859,0,0.1646
1860,0,0.2692
1861,0,0.2689
1862,0,0.2022
1863,0,0.051
1864,0,0.1692
1865,0,0.2744
1866,0,0.1362
1867,0,0.1806
1868,0,0.3014
1869,0,0.1324
1870,0,0.1515
1871,0,0.4149
1872,0,0.0
1873,0,0.35
1874,0,0.1561
1875,0,0.3388
1876,0,0.7761
1877,0,0.2512
1878,0,0.6514
1879,0,0.2928
1880,0,0.4957
1881,0,0.1728
1882,0,0.6575
1883,0,0.4234
1884,0,0.6011
1885,0,0.2651
1886,0,0.5265
1887,0,0.4391
1888,0,0.8153
1889,0,0.1715
1890,0,0.3548
1891,0,0.1924
1892,0,0.3383
1893,0,0.168
1894,0,0.2372
1895,0,0.0006
1896,0,0.2058
1897,0,0.5786
1898,0,0.6311
1899,0,0.3508
1900,0,0.3249
1901,0,0.1901
1902,0,0.0409
1903,0,0.1989
1904,0,0.3404
1905,0,0.24
1906,0,0.0539
1907,0,0.5528
1908,0,0.2698
1909,0,0.4578
1910,0,0.4492
1911,0,0.2142
1912,0,0.3563
1913,0,0.2713
1914,0,0.0
1915,0,0.021
1916,0,0.4327
1917,0,0.1845
1918,0,0.2825
1919,0,0.0218
1920,0,0.3113
1921,0,0.4178
1922,0,0.0642
1923,0,0.0053
1924,0,0.2531
1925,0,0.3941
1926,0,0.1757
1927,0,0.3142
1928,0,0.5523
1929,0,0.184
1930,0,0.3199
1931,0,0.4522
1932,0,0.0704
1933,0,0.018
1934,0,0.2857
1935,0,0.3863
1936,0,0.6078
1937,0,0.3047
1938,0,0.3129
1939,0,0.0445
1940,0,0.1809
1941,0,0.2007
1942,0,0.2965
1943,0,0.4602
1944,0,0.3502
1945,0,0.1724
1946,0,0.3184
1947,0,0.1952
1948,0,0.473
1949,0,0.7144
1950,0,0.3985
1951,0,0.0
1952,0,0.1092
1953,0,0.0
1954,0,0.3271
1955,0,0.105
1956,0,0.3046
1957,0,0.4022
1958,0,0.0944
1959,0,0.5083
1960,0,0.6943
1961,0,0.1467
1962,0,0.4083
1963,0,0.3022
1964,0,0.2149
1965,0,0.2659
1966,0,0.2934
1967,0,0.2074
1968,0,0.2826
1969,0,0.1041
1970,0,0.1559
1971,0,0.3464
1972,0,0.2967
1973,0,0.337
1974,0,0.2982
1975,0,0.2624
1976,0,0.5878
1977,0,0.3434
1978,0,0.375
1979,0,0.3156
1980,0,0.3241
1981,0,0.2385
1982,0,0.2179
1983,0,0.2399
1984,0,0.4083
1985,0,0.4794
1986,0,0.3065
1987,0,0.254
1988,0,0.2522
1989,0,0.242
1990,0,0.2315
1991,0,0.4362
1992,0,0.5991
1993,0,0.0
1994,0,0.3775
1995,0,0.2753
1996,0,0.3575
1997,0,0.3297
1998,0,0.0295
1999,0,0.6604
2000,0,0.0
2001,0,0.0571
2002,0,0.2669
2003,0,0.3798
2004,0,0.2739
2005,0,0.4439
2006,0,0.3261
2007,0,0.3443
2008,0,0.4159
2009,0,0.4428
2010,0,0.156
2011,0,0.3384
2012,0,0.0938
2013,0,0.4456
2014,0,0.4299
2015,0,0.343
2016,0,0.2397
2017,0,0.2473
2018,0,0.5803
2019,0,0.2747
2020,0,0.7937
2021,0,0.3069
2022,0,0.5376
2023,0,0.3905
2024,0,0.4934
2025,0,0.8313
2026,0,0.3067
2027,0,0.3625
2028,0,0.2788
2029,0,0.1739
2030,0,0.2179
2031,0,0.0442
2032,0,0.0759
2033,0,0.6211
2034,0,0.3288
2035,0,0.0685
2036,0,0.51
2037,0,0.4199
2038,0,0.0
2039,0,0.273
2040,0,0.1512
2041,0,0.0794
2042,0,0.1806
2043,0,0.3397
2044,0,0.1741
2045,0,0.4784
2046,0,0.3049
2047,0,0.2641
2048,0,0.2578
2049,0,0.3724
2050,0,0.2895
2051,0,0.5317
2052,0,0.5962
2053,0,0.3317
2054,0,0.0
2055,0,0.6001
2056,0,0.301
2057,0,0.1396
2058,0,0.3943
2059,0,0.2343
2060,0,0.3266
2061,0,0.2298
2062,0,0.2295
2063,0,0.2498
2064,0,0.2793
2065,0,0.3523
2066,0,0.3613
2067,0,0.6079
2068,0,0.2602
2069,0,0.3053
2070,0,0.2719
2071,0,0.3273
2072,0,0.1252
2073,0,0.2488
2074,0,0.6639
2075,0,0.2401
2076,0,0.2027
2077,0,0.3258
2078,0,0.2356
2079,0,0.206
2080,0,0.4447
2081,0,0.5168
2082,0,0.0
2083,0,0.2852
2084,0,0.3427
2085,0,0.3092
2086,0,0.1194
2087,0,0.5447
2088,0,0.2978
2089,0,0.0274
2090,0,0.316
2091,0,0.3645
2092,0,0.1343
2093,0,0.5315
2094,0,0.1971
2095,0,0.3246
2096,0,0.1487
2097,0,0.0925
2098,0,0.1164
2099,0,0.1134
2100,0,0.3078
2101,0,0.4599
2102,0,0.1486
2103,0,0.1337
2104,0,0.2389
2105,0,0.2559
2106,0,0.0
2107,0,0.1693
2108,0,0.1293
2109,0,0.7138
2110,0,0.4576
2111,0,0.3655
2112,0,0.2206
2113,0,0.0864
2114,0,0.4612
2115,0,0.0979
2116,0,0.5837
2117,0,0.2404
2118,0,0.3223
2119,0,0.1938
2120,0,0.2372
2121,0,0.1264
2122,0,0.482
2123,0,0.3794
2124,0,0.3626
2125,0,0.0915
2126,0,0.0776
2127,0,0.1708
2128,0,0.9055
2129,0,0.4451
2130,0,0.0244
2131,0,0.3579
2132,0,0.506
2133,0,0.3332
2134,0,0.3464
2135,0,0.3221
2136,0,0.2617
2137,0,0.0824
2138,0,0.0402
2139,0,0.333
2140,0,0.5476
2141,0,0.4139
2142,0,0.0817
2143,0,0.5175
2144,0,0.0573
2145,0,0.4093
2146,0,0.5237
2147,0,0.0848
2148,0,0.1922
2149,0,0.5055
2150,0,0.1328
2151,0,0.3006
2152,0,0.1973
2153,0,0.283
2154,0,0.3938
2155,0,0.2829
2156,0,0.7531
2157,0,0.3704
2158,0,0.6129
2159,0,0.24
2160,0,0.1647
2161,0,0.1841
2162,0,0.3568
2163,0,0.1441
2164,0,0.7666
2165,0,0.2637
2166,0,0.1282
2167,0,0.1185
2168,0,0.3884
2169,0,0.41
2170,0,0.3678
2171,0,0.1257
2172,0,0.4003
2173,0,0.3819
2174,0,0.3965
2175,0,0.2669
2176,0,0.2548
2177,0,0.7441
2178,0,0.1986
2179,0,0.1695
2180,0,0.2469
2181,0,0.0527
2182,0,0.322
2183,0,0.1611
2184,0,0.3917
2185,0,0.6789
2186,0,0.172
2187,0,0.3831
2188,0,0.424
2189,0,0.2839
2190,0,0.159
2191,0,0.5463
2192,0,0.1969
2193,0,0.7523
2194,0,0.4703
2195,0,0.4269
2196,0,0.5695
2197,0,0.1133
2198,0,0.0296
2199,0,0.1141
2200,0,0.2912
2201,0,0.0
2202,0,0.2365
2203,0,0.1422
2204,0,0.0982
2205,0,0.5408
2206,0,0.0847
2207,0,0.3708
2208,0,0.5235
2209,0,0.1349
2210,0,0.1604
2211,0,0.3279
2212,0,0.8706
2213,0,0.4466
2214,0,0.3334
2215,0,0.0
2216,0,0.3305
2217,0,0.3715
2218,0,0.0447
2219,0,0.1878
2220,0,0.2623
2221,0,0.1009
2222,0,0.4417
2223,0,0.2755
2224,0,0.3051
2225,0,0.6035
2226,0,0.0952
2227,0,0.4419
2228,0,0.2716
2229,0,0.1697
2230,0,0.2519
2231,0,0.0571
2232,0,0.4666
2233,0,0.3333
2234,0,0.3317
2235,0,0.3862
2236,0,0.1196
2237,0,0.1544
2238,0,0.0
2239,0,0.3872
2240,0,0.5734
2241,0,0.4272
2242,0,0.3002
2243,0,0.4079
2244,0,0.1633
2245,0,0.0
2246,0,0.2229
2247,0,0.193
2248,0,0.0
2249,0,0.319
2250,0,0.3154
2251,0,0.2226
2252,0,0.4062
2253,0,0.3698
2254,0,0.5291
2255,0,0.6002
2256,0,0.7039
2257,0,0.2536
2258,0,0.2473
2259,0,0.6073
2260,0,0.2824
2261,0,0.1768
2262,0,0.3853
2263,0,0.3481
2264,0,0.3902
2265,0,0.0416
2266,0,0.3999
2267,0,0.4428
2268,0,0.2966
2269,0,0.2918
2270,0,0.2515
2271,0,0.2244
2272,0,0.2161
2273,0,0.0058
2274,0,0.3201
2275,0,0.2775
2276,0,0.0
2277,0,0.2121
2278,0,0.5113
2279,0,0.0
2280,0,0.2839
2281,0,0.2972
2282,0,0.3272
2283,0,0.5675
2284,0,0.642
2285,0,0.3907
2286,0,0.3995
2287,0,0.214
2288,0,0.0
2289,0,0.4261
2290,0,0.2267
2291,0,0.3989
2292,0,0.2284
2293,0,0.5548
2294,0,0.6857
2295,0,0.1784
2296,0,0.4629
2297,0,0.1806
2298,0,0.3484
2299,0,0.1238
2300,0,0.1762
2301,0,0.1739
2302,0,0.4492
2303,0,0.205
2304,0,0.2751
2305,0,0.0
2306,0,0.1245
2307,0,0.5251
2308,0,0.2403
2309,0,0.3381
2310,0,0.0653
2311,0,0.4123
2312,0,0.6447
2313,0,0.3218
2314,0,0.8468
2315,0,0.4289
2316,0,0.4432
2317,0,0.4755
2318,0,0.1319
2319,0,0.1204
2320,0,0.2671
2321,0,0.4096
2322,0,0.6754
2323,0,0.105
2324,0,0.4014
2325,0,0.6992
2326,0,0.0
2327,0,0.528
2328,0,0.0385
2329,0,0.2257
2330,0,0.1661
2331,0,0.3723
2332,0,0.2606
2333,0,0.0
2334,0,0.2197
2335,0,0.4513
2336,0,0.2248
2337,0,0.5807
2338,0,0.1003
2339,0,0.1134
2340,0,0.0564
2341,0,0.0861
2342,0,0.1456
2343,0,0.2497
2344,0,0.0099
2345,0,0.3061
2346,0,0.1184
2347,0,0.1561
2348,0,0.1363
2349,0,0.0
2350,0,0.2005
2351,0,0.2823
2352,0,0.494
2353,0,0.2928
2354,0,0.1091
2355,0,0.1484
2356,0,0.1846
2357,0,0.4954
2358,0,0.309
2359,0,0.2101
2360,0,0.5945
2361,0,0.2449
2362,0,0.1225
2363,0,0.3982
2364,0,0.264
2365,0,0.1791
2366,0,0.6522
2367,0,0.4459
2368,0,0.5114
2369,0,0.1911
2370,0,0.1842
2371,0,0.624
2372,0,0.4768
2373,0,0.0939
2374,0,0.3779
2375,0,0.3172
2376,0,0.2772
2377,0,0.1409
2378,0,0.2557
2379,0,0.3658
2380,0,0.1895
2381,0,0.3838
2382,0,0.1517
2383,0,0.89
2384,0,0.0655
2385,0,0.4324
2386,0,0.7994
2387,0,0.1865
2388,0,0.2998
2389,0,0.3615
2390,0,0.3196
2391,0,0.4224
2392,0,0.0483
2393,0,0.1666
2394,0,0.752
2395,0,0.2057
2396,0,0.6473
2397,0,0.5574
2398,0,0.3964
2399,0,0.0963
2400,0,0.2318
2401,0,0.1673
2402,0,0.4883
2403,0,0.4019
2404,0,0.7449
2405,0,0.2073
2406,0,0.2539
2407,0,0.3623
2408,0,0.2983
2409,0,0.3321
2410,0,0.7244
2411,0,0.8088
2412,0,0.3041
2413,0,0.4441
2414,0,0.8137
2415,0,0.3156
2416,0,0.3059
2417,0,0.2343
2418,0,0.5278
2419,0,0.0
2420,0,0.001
2421,0,0.0
2422,0,0.6805
2423,0,0.05
2424,0,0.356
2425,0,0.5437
2426,0,0.0492
2427,0,0.2502
2428,0,0.3357
2429,0,0.1969
2430,0,0.1201
2431,0,0.0293
2432,0,0.6187
2433,0,0.6824
2434,0,0.2672
2435,0,0.2307
2436,0,0.0
2437,0,0.5304
2438,0,0.765
2439,0,0.2878
2440,0,0.4354
2441,0,0.1767
2442,0,0.3259
2443,0,0.4303
2444,0,0.2937
2445,0,0.1612
2446,0,0.0244
2447,0,0.3782
2448,0,0.3239
2449,0,0.3787
2450,0,0.2863
2451,0,0.3429
2452,0,0.0893
2453,0,0.2782
2454,0,0.4749
2455,0,0.1687
2456,0,0.1078
2457,0,0.1186
2458,0,0.1189
2459,0,0.0345
2460,0,0.3809
2461,0,0.3641
2462,0,0.1735
2463,0,0.1402
2464,0,0.4008
2465,0,0.2109
2466,0,0.0173
2467,0,0.0
2468,0,0.7527
2469,0,0.3999
2470,0,0.2732
2471,0,0.2241
2472,0,0.1325
2473,0,0.2344
2474,0,0.0697
2475,0,0.0286
2476,0,0.6643
2477,0,0.2669
2478,0,0.1813
2479,0,0.4391
2480,0,0.0762
2481,0,0.4102
2482,0,0.1166
2483,0,0.2153
2484,0,0.0521
2485,0,0.1436
2486,0,0.0243
2487,0,0.3344
2488,0,0.4339
2489,0,0.7395
2490,0,0.4145
2491,0,0.2354
2492,0,0.6292
2493,0,0.4331
2494,0,0.6607
2495,0,0.5627
2496,0,0.3261
2497,0,0.2551
2498,0,0.388
2499,0,0.1955
2500,0,0.1475
2501,0,0.5982
2502,0,0.0
2503,0,0.2073
2504,0,0.0
2505,0,0.2682
2506,0,0.1488
2507,0,0.5795
2508,0,0.3524
2509,0,0.3255
2510,0,0.2185
2511,0,0.0
2512,0,0.5213
2513,0,0.0629
2514,0,0.406
2515,0,0.0356
2516,0,0.6339
2517,0,0.2701
2518,0,0.0661
2519,0,0.2709
2520,0,0.2004
2521,0,0.701
2522,0,0.298
2523,0,0.0856
2524,0,0.3817
2525,0,0.4671
2526,0,0.3613
2527,0,0.3623
2528,0,0.1407
2529,0,0.3421
2530,0,0.0538
2531,0,0.6087
2532,0,0.3264
2533,0,0.5443
2534,0,0.1506
2535,0,0.3397
2536,0,0.4474
2537,0,0.18
2538,0,0.3243
2539,0,0.2502
2540,0,0.6217
2541,0,0.5253
2542,0,0.1862
2543,0,0.5697
2544,0,0.2576
2545,0,0.489
2546,0,0.3102
2547,0,0.1725
2548,0,0.2867
2549,0,0.0636
2550,0,0.1258
2551,0,0.0427
2552,0,0.7249
2553,0,0.2787
2554,0,0.3501
2555,0,0.0053
2556,0,0.0172
2557,0,0.0
2558,0,0.3082
2559,0,0.3022
2560,0,0.7205
2561,0,0.3821
2562,0,0.1728
2563,0,0.2333
2564,0,0.1273
2565,0,0.2995
2566,0,0.3692
2567,0,0.3535
2568,0,0.411
2569,0,0.1981
2570,0,0.1665
2571,0,0.0442
2572,0,0.3444
2573,0,0.2572
2574,0,0.3564
2575,0,0.3635
2576,0,0.3329
2577,0,0.1858
2578,0,0.2464
2579,0,0.5097
2580,0,0.0777
2581,0,0.6519
2582,0,0.0
2583,0,0.2906
2584,0,0.5172
2585,0,0.421
2586,0,0.4477
2587,0,0.455
2588,0,0.3338
2589,0,0.3033
2590,0,0.3816
2591,0,0.3219
2592,0,0.8324
2593,0,0.0
2594,0,0.328
2595,0,0.1005
2596,0,0.2387
2597,0,0.2062
2598,0,0.604
2599,0,0.1448
2600,0,0.1803
2601,0,0.3198
2602,0,0.5282
2603,0,0.2559
2604,0,0.4591
2605,0,0.4618
2606,0,0.2432
2607,0,0.1977
2608,0,0.067
2609,0,0.2695
2610,0,0.295
2611,0,0.4974
2612,0,0.1358
2613,0,0.1423
2614,0,0.2126
2615,0,0.2473
2616,0,0.3274
2617,0,0.0
2618,0,0.7651
2619,0,0.4847
2620,0,0.1243
2621,0,0.5012
2622,0,0.2979
2623,0,0.0403
2624,0,0.2212
2625,0,0.1208
2626,0,0.2823
2627,0,0.5006
2628,0,0.4439
2629,0,0.1689
2630,0,0.4954
2631,0,0.1462
2632,0,0.1828
2633,0,0.0
2634,0,0.2727
2635,0,0.5632
2636,0,0.3304
2637,0,0.2987
2638,0,0.4312
2639,0,0.1338
2640,0,0.1248
2641,0,0.3896
2642,0,0.2111
2643,0,0.6321
2644,0,0.3341
2645,0,0.0416
2646,0,0.3646
2647,0,0.2115
2648,0,0.2456
2649,0,0.5537
2650,0,0.5336
2651,0,0.0597
2652,0,0.4357
2653,0,0.1322
2654,0,0.0346
2655,0,0.3879
2656,0,0.2541
2657,0,0.6142
2658,0,0.2083
2659,0,0.3897
2660,0,0.4595
2661,0,0.1367
2662,0,0.4384
2663,0,0.2692
2664,0,0.1767
2665,0,0.1505
2666,0,0.2731
2667,0,0.7954
2668,0,0.134
2669,0,0.361
2670,0,0.1029
2671,0,0.292
2672,0,0.1032
2673,0,0.4099
2674,0,0.3785
2675,0,0.1827
2676,0,0.1736
2677,0,0.4129
2678,0,0.1983
2679,0,0.0028
2680,0,0.4199
2681,0,0.3872
2682,0,0.2549
2683,0,0.5676
2684,0,0.1152
2685,0,0.567
2686,0,0.2759
2687,0,0.4406
2688,0,0.3036
2689,0,0.0097
2690,0,0.6834
2691,0,0.0
2692,0,0.0
2693,0,0.2975
2694,0,0.666
2695,0,0.2954
2696,0,0.4926
2697,0,0.456
2698,0,0.1926
2699,0,0.2396
2700,0,0.6706
2701,0,0.0546
2702,0,0.2928
2703,0,0.1541
2704,0,0.1994
2705,0,0.4304
2706,0,0.4256
2707,0,0.5942
2708,0,0.2752
2709,0,0.3927
2710,0,0.8108
2711,0,0.3189
2712,0,0.7256
2713,0,0.3427
2714,0,0.2318
2715,0,0.2277
2716,0,0.3648
2717,0,0.1226
2718,0,0.4818
2719,0,0.2093
2720,0,0.0863
2721,0,0.1216
2722,0,0.0441
2723,0,0.0
2724,0,0.0886
2725,0,0.0
2726,0,0.1902
2727,0,0.0121
2728,0,0.2743
2729,0,0.1326
2730,0,0.2441
2731,0,0.0615
2732,0,0.257
2733,0,0.3069
2734,0,0.5521
2735,0,0.0
2736,0,0.0662
2737,0,0.5342
2738,0,0.0
2739,0,0.2853
2740,0,0.4936
2741,0,0.3719
2742,0,0.4016
2743,0,0.4888
2744,0,0.302
2745,0,0.4184
2746,0,0.0773
2747,0,0.3869
2748,0,0.768
2749,0,0.3026
2750,0,0.247
2751,0,0.4161
2752,0,0.5732
2753,0,0.4267
2754,0,0.2091
2755,0,0.1183
2756,0,0.744
2757,0,0.0688
2758,0,0.2801
2759,0,0.1382
2760,0,0.2458
2761,0,0.2163
2762,0,0.1822
2763,0,0.2508
2764,0,0.3534
2765,0,0.1694
2766,0,0.3234
2767,0,0.3298
2768,0,0.2842
2769,0,0.3898
2770,0,0.0738
2771,0,0.2149
2772,0,0.2217
2773,0,0.1892
2774,0,0.5482
2775,0,0.0
2776,0,0.2022
2777,0,0.2617
2778,0,0.2411
2779,0,0.2029
2780,0,0.584
2781,0,0.3165
2782,0,0.0164
2783,0,0.2114
2784,0,0.1835
2785,0,0.408
2786,0,0.695
2787,0,0.8095
2788,0,0.0916
2789,0,0.3418
2790,0,0.2562
2791,0,0.0
2792,0,0.288
2793,0,0.1222
2794,0,0.3825
2795,0,0.1716
2796,0,0.6873
2797,0,0.5534
2798,0,0.335
2799,0,0.1922
2800,0,0.5208
2801,0,0.2356
2802,0,0.3818
2803,0,0.1827
2804,0,0.0
2805,0,0.4113
2806,0,0.4134
2807,0,0.005
2808,0,0.083
2809,0,0.3427
2810,0,0.3354
2811,0,0.4995
2812,0,0.2311
2813,0,0.3873
2814,0,0.1513
2815,0,0.5313
2816,0,0.1419
2817,0,0.3582
2818,0,0.5736
2819,0,0.189
2820,0,0.114
2821,0,0.415
2822,0,0.159
2823,0,0.3667
2824,0,0.0
2825,0,0.3003
2826,0,0.3043
2827,0,0.4592
2828,0,0.2319
2829,0,0.0996
2830,0,0.3503
2831,0,0.4468
2832,0,0.2124
2833,0,0.2211
2834,0,0.0949
2835,0,0.4542
2836,0,0.3787
2837,0,0.4455
2838,0,0.0997
2839,0,0.3112
2840,0,0.6809
2841,0,0.796
2842,0,0.3495
2843,0,0.3376
2844,0,0.0937
2845,0,0.4469
2846,0,0.345
2847,0,0.225
2848,0,0.0
2849,0,0.3777
2850,0,0.3433
2851,0,0.1793
2852,0,0.167
2853,0,0.0814
2854,0,0.3234
2855,0,0.1332
2856,0,0.2049
2857,0,0.3856
2858,0,0.2762
2859,0,0.5187
2860,0,0.1661
2861,0,0.0942
2862,0,0.1969
2863,0,0.1938
2864,0,0.2439
2865,0,0.1782
2866,0,0.3748
2867,0,0.3412
2868,0,0.0968
2869,0,0.3796
2870,0,0.0698
2871,0,0.4459
2872,0,0.4494
2873,0,0.0
2874,0,0.3356
2875,0,0.5259
2876,0,0.4557
2877,0,0.1697
2878,0,0.6508
2879,0,0.4822
2880,0,0.0512
2881,0,0.2443
2882,0,0.3042
2883,0,0.117
2884,0,0.4777
2885,0,0.0858
2886,0,0.0
2887,0,0.1672
2888,0,0.26
2889,0,0.0
2890,0,0.4121
2891,0,0.2831
2892,0,0.517
2893,0,0.0285
2894,0,0.2271
2895,0,0.3874
2896,0,0.069
2897,0,0.1538
2898,0,0.5836
2899,0,0.1695
2900,0,0.0666
2901,0,0.1407
2902,0,0.8488
2903,0,0.0
2904,0,0.2991
2905,0,0.3137
2906,0,0.2625
2907,0,0.0478
2908,0,0.1897
2909,0,0.5999
2910,0,0.6509
2911,0,0.3746
2912,0,0.4781
2913,0,0.108
2914,0,0.233
2915,0,0.5043
2916,0,0.8453
2917,0,0.0341
2918,0,0.1716
2919,0,0.1204
2920,0,0.2205
2921,0,0.3239
2922,0,0.2783
2923,0,0.24
2924,0,0.0971
2925,0,0.5115
2926,0,0.0656
2927,0,0.2335
2928,0,0.2906
2929,0,0.2516
2930,0,0.3901
2931,0,0.4
2932,0,0.3166
2933,0,0.5902
2934,0,0.3482
2935,0,0.2646
2936,0,0.4132
2937,0,0.1618
2938,0,0.425
